FIT101,MV101,LIT101,P101,FIT201
2.654453,2,547.2966895123276,2,2.471022
2.654453,2,547.3307555936437,2,2.471022
2.654453,2,547.3648216749599,2,2.471022
2.654453,2,547.398887756276,2,2.471022
2.654453,2,547.4329538375922,2,2.471022
2.654453,2,547.4670199189084,2,2.471022
2.654453,2,547.5351520815407,2,2.471022
2.654453,2,547.5692181628568,2,2.471022
2.654453,2,547.5692181628568,2,2.471022
2.654453,2,547.603284244173,2,2.471022
2.654453,2,547.6714164068053,2,2.471022
2.654453,2,547.7054824881214,2,2.471022
2.654453,2,547.7395485694376,2,2.471022
2.654453,2,547.7736146507538,2,2.471022
2.654453,2,547.7736146507538,2,2.471022
2.654453,2,547.8417468133861,2,2.471022
2.654453,2,547.8417468133861,2,2.471022
2.654453,2,547.8758128947022,2,2.471022
2.654453,2,547.9098789760184,2,2.471022
2.654453,2,547.9780111386507,2,2.471022
2.654453,2,547.9780111386507,2,2.471022
2.654453,2,548.046143301283,2,2.471022
2.654453,2,548.0802093825992,2,2.471022
2.654453,2,548.0802093825992,2,2.471022
2.654453,2,548.1483415452315,2,2.471022
2.654453,2,548.1483415452315,2,2.471022
2.654453,2,548.2164737078638,2,2.471022
2.654453,2,548.2505397891799,2,2.471022
2.654453,2,548.2505397891799,2,2.471022
2.654453,2,548.3186719518122,2,2.471022
2.654453,2,548.3527380331284,2,2.471022
2.654453,2,548.3868041144445,2,2.471022
2.654453,2,548.4208701957607,2,2.471022
2.654453,2,548.4549362770769,2,2.471022
2.654453,2,548.4549362770769,2,2.471022
2.654453,2,548.5230684397092,2,2.471022
2.654453,2,548.5230684397092,2,2.471022
2.654453,2,548.5912006023415,2,2.471022
2.654453,2,548.5912006023415,2,2.471022
2.654453,2,548.6593327649738,2,2.471022
2.654453,2,548.6933988462899,2,2.471022
2.654453,2,548.7274649276061,2,2.471022
2.654453,2,548.7274649276061,2,2.471022
2.654453,2,548.7955970902384,2,2.471022
2.654453,2,548.8296631715546,2,2.471022
2.654453,2,548.8637292528707,2,2.471022
2.654453,2,548.8637292528707,2,2.471022
2.654453,2,548.8977953341869,2,2.471022
2.654453,2,548.931861415503,2,2.471022
2.654453,2,548.9659274968192,2,2.471022
2.654453,2,549.0340596594515,2,2.471022
2.654453,2,549.0340596594515,2,2.471022
2.654453,2,549.0681257407676,2,2.471022
2.654453,2,549.1362579034,2,2.471022
2.654453,2,549.1703239847161,2,2.471022
2.654453,2,549.1703239847161,2,2.471022
2.654453,2,549.2043900660323,2,2.471022
2.654453,2,549.2384561473484,2,2.471022
2.654453,2,549.2725222286646,2,2.471022
2.654453,2,549.3065883099807,2,2.471022
2.654453,2,549.3406543912969,2,2.471022
2.654453,2,549.374720472613,2,2.471022
2.654453,2,549.4087865539292,2,2.471022
2.654453,2,549.4428526352453,2,2.471022
2.654453,2,549.4769187165615,2,2.471022
2.654453,2,549.5109847978777,2,2.471022
2.654453,2,549.5450508791938,2,2.471022
2.654453,2,549.6131830418261,2,2.471022
2.654453,2,549.6472491231423,2,2.471022
2.654453,2,549.6472491231423,2,2.471022
2.654453,2,549.6813152044584,2,2.471022
2.654453,2,549.7494473670907,2,2.471022
2.654453,2,549.7494473670907,2,2.471022
2.654453,2,549.7835134484069,2,2.471022
2.654453,2,549.817579529723,2,2.471022
2.654453,2,549.8516456110392,2,2.471022
2.654453,2,549.8857116923554,2,2.471022
2.654453,2,549.9197777736715,2,2.471022
2.654453,2,549.9538438549877,2,2.471022
2.654453,2,549.9879099363038,2,2.471022
2.654453,2,550.02197601762,2,2.471022
2.654453,2,550.0560420989361,2,2.471022
2.654453,2,550.0901081802523,2,2.471022
2.654453,2,550.1241742615684,2,2.471022
2.654453,2,550.1582403428846,2,2.471022
2.654453,2,550.1923064242008,2,2.471022
2.654453,2,550.2604385868331,2,2.471022
2.654453,2,550.2604385868331,2,2.471022
2.654453,2,550.2945046681492,2,2.471022
2.654453,2,550.3285707494654,2,2.471022
2.654453,2,550.3967029120977,2,2.471022
2.654453,2,550.3967029120977,2,2.471022
2.654453,2,550.46483507473,2,2.471022
2.654453,2,550.4989011560461,2,2.471022
2.654453,2,550.5329672373623,2,2.471022
2.654453,2,550.5329672373623,2,2.471022
2.654453,2,550.5670333186785,2,2.471022
2.654453,2,550.6010993999946,2,2.471022
2.654453,2,550.6351654813108,2,2.471022
2.654453,2,550.6692315626269,2,2.471022
2.654453,2,550.7032976439431,2,2.471022
2.654453,2,550.7373637252592,2,2.471022
2.654453,2,550.7714298065754,2,2.471022
2.654453,2,550.8054958878915,2,2.471022
2.654453,2,550.8736280505238,2,2.471022
2.654453,2,550.8736280505238,2,2.471022
2.654453,2,550.9417602131562,2,2.471022
2.654453,2,550.9758262944723,2,2.471022
2.654453,2,551.0098923757885,2,2.471022
2.654453,2,551.0439584571046,2,2.471022
2.654453,2,551.0780245384208,2,2.471022
2.654453,2,551.1120906197369,2,2.471022
2.654453,2,551.1461567010531,2,2.471022
2.654453,2,551.1802227823692,2,2.471022
2.654453,2,551.2142888636854,2,2.471022
2.654453,2,551.2483549450016,2,2.471022
2.654453,2,551.2824210263177,2,2.471022
2.654453,2,551.2824210263177,2,2.471022
2.654453,2,551.3164871076339,2,2.471022
2.654453,2,551.35055318895,2,2.471022
2.654453,2,551.3846192702662,2,2.471022
2.654453,2,551.4186853515823,2,2.471022
2.654453,2,551.4527514328985,2,2.471022
2.654453,2,551.4868175142146,2,2.471022
2.654453,2,551.5208835955308,2,2.471022
2.654453,2,551.554949676847,2,2.471022
2.654453,2,551.5890157581631,2,2.471022
2.654453,2,551.6230818394793,2,2.471022
2.654453,2,551.6912140021116,2,2.471022
2.654453,2,551.6912140021116,2,2.471022
2.654453,2,551.7252800834277,2,2.471022
2.654453,2,551.7593461647439,2,2.471022
2.654453,2,551.8274783273762,2,2.471022
2.654453,2,551.8274783273762,2,2.471022
2.654453,2,551.8615444086923,2,2.471022
2.654453,2,551.8956104900085,2,2.471022
2.654453,2,551.9296765713246,2,2.471022
2.654453,2,551.9637426526408,2,2.471022
2.654453,2,551.997808733957,2,2.471022
2.654453,2,552.0318748152731,2,2.471022
2.654453,2,552.0659408965893,2,2.471022
2.654453,2,552.1000069779054,2,2.471022
2.654453,2,552.1340730592216,2,2.471022
2.654453,2,552.1681391405377,2,2.471022
2.654453,2,552.2022052218539,2,2.471022
2.654453,2,552.23627130317,2,2.471022
2.654453,2,552.2703373844862,2,2.471022
2.654453,2,552.3044034658024,2,2.471022
2.654453,2,552.3384695471185,2,2.471022
2.654453,2,552.3725356284347,2,2.471022
2.654453,2,552.4066017097508,2,2.471022
2.654453,2,552.440667791067,2,2.471022
2.654453,2,552.4747338723831,2,2.471022
2.654453,2,552.5087999536993,2,2.471022
2.654453,2,552.5428660350154,2,2.471022
2.654453,2,552.5769321163316,2,2.471022
2.654453,2,552.6109981976477,2,2.471022
2.654453,2,552.6450642789639,2,2.471022
2.654453,2,552.67913036028,2,2.471022
2.654453,2,552.7472625229124,2,2.471022
2.654453,2,552.7472625229124,2,2.471022
2.654453,2,552.7813286042285,2,2.471022
2.654453,2,552.8153946855447,2,2.471022
2.654453,2,552.8494607668608,2,2.471022
2.654453,2,552.883526848177,2,2.471022
2.654453,2,552.9175929294931,2,2.471022
2.654453,2,552.9516590108093,2,2.471022
2.654453,2,552.9857250921254,2,2.471022
2.654453,2,553.0538572547578,2,2.471022
2.654453,2,553.0879233360739,2,2.471022
2.654453,2,553.0879233360739,2,2.471022
2.654453,2,553.1219894173901,2,2.471022
2.654453,2,553.1901215800224,2,2.471022
2.654453,2,553.2241876613385,2,2.471022
2.654453,2,553.2582537426547,2,2.471022
2.654453,2,553.2923198239708,2,2.471022
2.654453,2,553.326385905287,2,2.471022
2.654453,2,553.3604519866032,2,2.471022
2.654453,2,553.3945180679193,2,2.471022
2.654453,2,553.4285841492355,2,2.471022
2.654453,2,553.4285841492355,2,2.471022
2.654453,2,553.4967163118678,2,2.471022
2.654453,2,553.4967163118678,2,2.471022
2.654453,2,553.5648484745001,2,2.471022
2.654453,2,553.5989145558162,2,2.471022
2.654453,2,553.6329806371324,2,2.471022
2.654453,2,553.6670467184485,2,2.471022
2.654453,2,553.7011127997647,2,2.471022
2.654453,2,553.7351788810809,2,2.471022
2.654453,2,553.7351788810809,2,2.471022
2.654453,2,553.8033110437132,2,2.471022
2.654453,2,553.8373771250293,2,2.471022
2.654453,2,553.8714432063455,2,2.471022
2.654453,2,553.9055092876616,2,2.471022
2.654453,2,553.9055092876616,2,2.471022
2.654453,2,553.9736414502939,2,2.471022
2.654453,2,554.0077075316101,2,2.471022
2.654453,2,554.0417736129262,2,2.471022
2.654453,2,554.0758396942424,2,2.471022
2.654453,2,554.1099057755586,2,2.471022
2.654453,2,554.1439718568747,2,2.471022
2.654453,2,554.1439718568747,2,2.471022
2.654453,2,554.1780379381909,2,2.471022
2.654453,2,554.2461701008232,2,2.471022
2.654453,2,554.2461701008232,2,2.471022
2.654453,2,554.2802361821393,2,2.471022
2.654453,2,554.3483683447716,2,2.471022
2.654453,2,554.3483683447716,2,2.471022
2.654453,2,554.3824344260878,2,2.471022
2.654453,2,554.416500507404,2,2.471022
2.654453,2,554.4505665887201,2,2.471022
2.654453,2,554.4846326700363,2,2.471022
2.654453,2,554.5527648326686,2,2.471022
2.654453,2,554.5527648326686,2,2.471022
2.654453,2,554.5868309139847,2,2.471022
2.654453,2,554.654963076617,2,2.471022
2.654453,2,554.654963076617,2,2.471022
2.654453,2,554.7230952392493,2,2.471022
2.654453,2,554.7571613205655,2,2.471022
2.654453,2,554.7912274018817,2,2.471022
2.654453,2,554.8252934831978,2,2.471022
2.654453,2,554.859359564514,2,2.471022
2.654453,2,554.8934256458301,2,2.471022
2.654453,2,554.9274917271463,2,2.471022
2.654453,2,554.9615578084624,2,2.471022
2.654453,2,554.9956238897786,2,2.471022
2.654453,2,554.9956238897786,2,2.471022
2.654453,2,555.0296899710947,2,2.471022
2.654453,2,555.0637560524109,2,2.471022
2.654453,2,555.097822133727,2,2.471022
2.654453,2,555.1318882150432,2,2.471022
2.654453,2,555.2000203776755,2,2.471022
2.654453,2,555.2000203776755,2,2.471022
2.654453,2,555.2340864589917,2,2.471022
2.654453,2,555.2681525403078,2,2.471022
2.654453,2,555.302218621624,2,2.471022
2.654453,2,555.3362847029401,2,2.471022
2.654453,2,555.3703507842563,2,2.471022
2.654453,2,555.4044168655724,2,2.471022
2.654453,2,555.4725490282048,2,2.471022
2.654453,2,555.5066151095209,2,2.471022
2.654453,2,555.5406811908371,2,2.471022
2.654453,2,555.5747472721532,2,2.471022
2.654453,2,555.5747472721532,2,2.471022
2.654453,2,555.6088133534694,2,2.471022
2.654453,2,555.6769455161017,2,2.471022
2.654453,2,555.7110115974178,2,2.471022
2.654453,2,555.7110115974178,2,2.471022
2.654453,2,555.745077678734,2,2.471022
2.654453,2,555.7791437600501,2,2.471022
2.654453,2,555.8472759226825,2,2.471022
2.654453,2,555.8813420039986,2,2.471022
2.654453,2,555.9154080853148,2,2.471022
2.654453,2,555.9154080853148,2,2.471022
2.654453,2,555.9494741666309,2,2.471022
2.654453,2,556.0176063292632,2,2.471022
2.654453,2,556.0176063292632,2,2.471022
2.654453,2,556.0516724105794,2,2.471022
2.654453,2,556.0857384918955,2,2.471022
2.654453,2,556.1198045732117,2,2.471022
2.654453,2,556.1538706545279,2,2.471022
2.654453,2,556.187936735844,2,2.471022
2.654453,2,556.2220028171602,2,2.471022
2.654453,2,556.2560688984763,2,2.471022
2.654453,2,556.2901349797925,2,2.471022
2.654453,2,556.3242010611086,2,2.471022
2.654453,2,556.3582671424248,2,2.471022
2.654453,2,556.3923332237409,2,2.471022
2.654453,2,556.4263993050571,2,2.471022
2.654453,2,556.4604653863732,2,2.471022
2.654453,2,556.4945314676894,2,2.471022
2.654453,2,556.5285975490056,2,2.471022
2.654453,2,556.5626636303217,2,2.471022
2.654453,2,556.5967297116379,2,2.471022
2.654453,2,556.630795792954,2,2.471022
2.654453,2,556.6648618742702,2,2.471022
2.654453,2,556.6989279555863,2,2.471022
2.654453,2,556.7329940369025,2,2.471022
2.654453,2,556.8011261995348,2,2.471022
2.654453,2,556.8011261995348,2,2.471022
2.654453,2,556.835192280851,2,2.471022
2.654453,2,556.8692583621671,2,2.471022
2.654453,2,556.9033244434833,2,2.471022
2.654453,2,556.9373905247994,2,2.471022
2.654453,2,556.9714566061156,2,2.471022
2.654453,2,557.0055226874317,2,2.471022
2.654453,2,557.0395887687479,2,2.471022
2.654453,2,557.1077209313802,2,2.471022
2.654453,2,557.1417870126963,2,2.471022
2.654453,2,557.1758530940125,2,2.471022
2.654453,2,557.2099191753287,2,2.471022
2.654453,2,557.2099191753287,2,2.471022
2.654453,2,557.278051337961,2,2.471022
2.654453,2,557.278051337961,2,2.471022
2.654453,2,557.3461835005933,2,2.471022
2.654453,2,557.3802495819094,2,2.471022
2.654453,2,557.4143156632256,2,2.471022
2.654453,2,557.4143156632256,2,2.471022
2.654453,2,557.4483817445417,2,2.471022
2.654453,2,557.4824478258579,2,2.471022
2.654453,2,557.5505799884902,2,2.471022
2.654453,2,557.5505799884902,2,2.471022
2.654453,2,557.6187121511225,2,2.471022
2.654453,2,557.6187121511225,2,2.471022
2.654453,2,557.6868443137548,2,2.471022
2.654453,2,557.720910395071,2,2.471022
2.654453,2,557.7549764763871,2,2.471022
2.654453,2,557.7890425577033,2,2.471022
2.654453,2,557.7890425577033,2,2.471022
2.654453,2,557.8231086390194,2,2.471022
2.654453,2,557.8571747203356,2,2.471022
2.654453,2,557.8912408016517,2,2.471022
2.654453,2,557.9253068829679,2,2.471022
2.654453,2,557.9934390456002,2,2.471022
2.654453,2,558.0275051269164,2,2.471022
2.654453,2,558.0615712082325,2,2.471022
2.654453,2,558.0615712082325,2,2.471022
2.654453,2,558.0956372895487,2,2.471022
2.654453,2,558.163769452181,2,2.471022
2.654453,2,558.1978355334971,2,2.471022
2.654453,2,558.2319016148133,2,2.471022
2.654453,2,558.2659676961295,2,2.471022
2.654453,2,558.3000337774456,2,2.471022
2.654453,2,558.3000337774456,2,2.471022
2.654453,2,558.3340998587618,2,2.471022
2.654453,2,558.4022320213941,2,2.471022
2.654453,2,558.4362981027102,2,2.471022
2.654453,2,558.4362981027102,2,2.471022
2.654453,2,558.4703641840264,2,2.471022
2.654453,2,558.5044302653425,2,2.471022
2.654453,2,558.5384963466587,2,2.471022
2.654453,2,558.5725624279748,2,2.471022
2.654453,2,558.606628509291,2,2.471022
2.654453,2,558.6406945906072,2,2.471022
2.654453,2,558.6747606719233,2,2.471022
2.654453,2,558.7088267532395,2,2.471022
2.654453,2,558.7428928345556,2,2.471022
2.654453,2,558.7769589158718,2,2.471022
2.654453,2,558.8450910785041,2,2.471022
2.654453,2,558.8791571598202,2,2.471022
2.654453,2,558.9132232411364,2,2.471022
2.654453,2,558.9472893224525,2,2.471022
2.654453,2,558.9813554037687,2,2.471022
2.654453,2,559.0154214850849,2,2.471022
2.654453,2,559.049487566401,2,2.471022
2.654453,2,559.0835536477172,2,2.471022
2.654453,2,559.0835536477172,2,2.471022
2.654453,2,559.1176197290333,2,2.471022
2.654453,2,559.1516858103495,2,2.471022
2.654453,2,559.1857518916656,2,2.471022
2.654453,2,559.2198179729818,2,2.471022
2.654453,2,559.2538840542979,2,2.471022
2.654453,2,559.2879501356141,2,2.471022
2.654453,2,559.3220162169303,2,2.471022
2.654453,2,559.3560822982464,2,2.471022
2.654453,2,559.3901483795626,2,2.471022
2.654453,2,559.4242144608787,2,2.471022
2.654453,2,559.4582805421949,2,2.471022
2.654453,2,559.492346623511,2,2.471022
2.654453,2,559.5264127048272,2,2.471022
2.654453,2,559.5604787861433,2,2.471022
2.654453,2,559.5945448674595,2,2.471022
2.654453,2,559.6286109487756,2,2.471022
2.654453,2,559.6626770300918,2,2.471022
2.654453,2,559.696743111408,2,2.471022
2.654453,2,559.7308091927241,2,2.471022
2.654453,2,559.7648752740403,2,2.471022
2.654453,2,559.7989413553564,2,2.471022
2.654453,2,559.8330074366726,2,2.471022
2.654453,2,559.8670735179887,2,2.471022
2.654453,2,559.9011395993049,2,2.471022
2.654453,2,559.935205680621,2,2.471022
2.654453,2,559.9692717619372,2,2.471022
2.654453,2,560.0033378432533,2,2.471022
2.654453,2,560.0374039245695,2,2.471022
2.654453,2,560.1055360872018,2,2.471022
2.654453,2,560.1055360872018,2,2.471022
2.654453,2,560.139602168518,2,2.471022
2.654453,2,560.1736682498341,2,2.471022
2.654453,2,560.2077343311503,2,2.471022
2.654453,2,560.2418004124664,2,2.471022
2.654453,2,560.2758664937826,2,2.471022
2.654453,2,560.3099325750987,2,2.471022
2.654453,2,560.378064737731,2,2.471022
2.654453,2,560.4121308190472,2,2.471022
2.654453,2,560.4121308190472,2,2.471022
2.654453,2,560.4802629816795,2,2.471022
2.654453,2,560.4802629816795,2,2.471022
2.654453,2,560.5143290629957,2,2.471022
2.654453,2,560.5483951443118,2,2.471022
2.654453,2,560.582461225628,2,2.471022
2.654453,2,560.6165273069441,2,2.471022
2.654453,2,560.6505933882603,2,2.471022
2.654453,2,560.6846594695764,2,2.471022
2.654453,2,560.7187255508926,2,2.471022
2.654453,2,560.7527916322088,2,2.471022
2.654453,2,560.7868577135249,2,2.471022
2.654453,2,560.8209237948411,2,2.471022
2.654453,2,560.8549898761572,2,2.471022
2.654453,2,560.8890559574734,2,2.471022
2.654453,2,560.9231220387895,2,2.471022
2.654453,2,560.9571881201057,2,2.471022
2.654453,2,561.025320282738,2,2.471022
2.654453,2,561.0593863640541,2,2.471022
2.654453,2,561.0934524453703,2,2.471022
2.654453,2,561.0934524453703,2,2.471022
2.654453,2,561.1615846080026,2,2.471022
2.654453,2,561.1615846080026,2,2.471022
2.654453,2,561.2297167706349,2,2.471022
2.654453,2,561.2637828519511,2,2.471022
2.654453,2,561.2978489332672,2,2.471022
2.654453,2,561.2978489332672,2,2.471022
2.654453,2,561.3319150145834,2,2.471022
2.654453,2,561.4000471772157,2,2.471022
2.654453,2,561.4000471772157,2,2.471022
2.654453,2,561.4341132585319,2,2.471022
2.654453,2,561.468179339848,2,2.471022
2.654453,2,561.5363115024803,2,2.471022
2.654453,2,561.5703775837965,2,2.471022
2.654453,2,561.6044436651126,2,2.471022
2.654453,2,561.6385097464288,2,2.471022
2.654453,2,561.6385097464288,2,2.471022
2.654453,2,561.6725758277449,2,2.471022
2.654453,2,561.7407079903772,2,2.471022
2.654453,2,561.7407079903772,2,2.471022
2.654453,2,561.8088401530096,2,2.471022
2.654453,2,561.8429062343257,2,2.471022
2.654453,2,561.8429062343257,2,2.471022
2.654453,2,561.8769723156419,2,2.471022
2.654453,2,561.9451044782742,2,2.471022
2.654453,2,561.9791705595903,2,2.471022
2.654453,2,562.0132366409065,2,2.471022
2.654453,2,562.0132366409065,2,2.471022
2.654453,2,562.0813688035388,2,2.471022
2.654453,2,562.115434884855,2,2.471022
2.654453,2,562.1495009661711,2,2.471022
2.654453,2,562.1495009661711,2,2.471022
2.654453,2,562.2176331288034,2,2.471022
2.654453,2,562.2176331288034,2,2.471022
2.654453,2,562.2516992101196,2,2.471022
2.654453,2,562.3198313727519,2,2.471022
2.654453,2,562.353897454068,2,2.471022
2.654453,2,562.3879635353842,2,2.471022
2.654453,2,562.3879635353842,2,2.471022
2.654453,2,562.4220296167003,2,2.471022
2.654453,2,562.4560956980165,2,2.471022
2.654453,2,562.4901617793327,2,2.471022
2.654453,2,562.5242278606488,2,2.471022
2.654453,2,562.558293941965,2,2.471022
2.654453,2,562.5923600232811,2,2.471022
2.654453,2,562.6264261045973,2,2.471022
2.654453,2,562.6604921859134,2,2.471022
2.654453,2,562.6945582672296,2,2.471022
2.654453,2,562.7286243485457,2,2.471022
2.654453,2,562.7626904298619,2,2.471022
2.654453,2,562.796756511178,2,2.471022
2.654453,2,562.8308225924942,2,2.471022
2.654453,2,562.8648886738104,2,2.471022
2.654453,2,562.8989547551265,2,2.471022
2.654453,2,562.9330208364427,2,2.471022
2.654453,2,563.001152999075,2,2.471022
2.654453,2,563.001152999075,2,2.471022
2.654453,2,563.0352190803911,2,2.471022
2.654453,2,563.0692851617073,2,2.471022
2.654453,2,563.1033512430234,2,2.471022
2.654453,2,563.1374173243396,2,2.471022
2.654453,2,563.1714834056557,2,2.471022
2.654453,2,563.2055494869719,2,2.471022
2.654453,2,563.2396155682881,2,2.471022
2.654453,2,563.2736816496042,2,2.471022
2.654453,2,563.3077477309204,2,2.471022
2.654453,2,563.3418138122365,2,2.471022
2.654453,2,563.3758798935527,2,2.471022
2.654453,2,563.4099459748688,2,2.471022
2.654453,2,563.444012056185,2,2.471022
2.654453,2,563.4780781375011,2,2.471022
2.654453,2,563.5121442188173,2,2.471022
2.654453,2,563.5462103001335,2,2.471022
2.654453,2,563.5802763814496,2,2.471022
2.654453,2,563.6143424627658,2,2.471022
2.654453,2,563.6484085440819,2,2.471022
2.654453,2,563.6824746253981,2,2.471022
2.654453,2,563.7165407067142,2,2.471022
2.654453,2,563.7506067880304,2,2.471022
2.654453,2,563.7846728693465,2,2.471022
2.654453,2,563.8187389506627,2,2.471022
2.654453,2,563.8528050319788,2,2.471022
2.654453,2,563.886871113295,2,2.471022
2.654453,2,563.9209371946112,2,2.471022
2.654453,2,563.9550032759273,2,2.471022
2.654453,2,563.9890693572435,2,2.471022
2.654453,2,564.0572015198758,2,2.471022
2.654453,2,564.0572015198758,2,2.471022
2.654453,2,564.0912676011919,2,2.471022
2.654453,2,564.1253336825081,2,2.471022
2.654453,2,564.1593997638242,2,2.471022
2.654453,2,564.1934658451404,2,2.471022
2.654453,2,564.2275319264565,2,2.471022
2.654453,2,564.2615980077727,2,2.471022
2.654453,2,564.2956640890889,2,2.471022
2.654453,2,564.3637962517212,2,2.471022
2.654453,2,564.3637962517212,2,2.471022
2.654453,2,564.3978623330373,2,2.471022
2.654453,2,564.4319284143535,2,2.471022
2.654453,2,564.4659944956696,2,2.471022
2.654453,2,564.5000605769858,2,2.471022
2.654453,2,564.534126658302,2,2.471022
2.654453,2,564.5681927396181,2,2.471022
2.654453,2,564.6022588209343,2,2.471022
2.654453,2,564.6703909835666,2,2.471022
2.654453,2,564.7044570648827,2,2.471022
2.654453,2,564.7385231461989,2,2.471022
2.654453,2,564.772589227515,2,2.471022
2.654453,2,564.772589227515,2,2.471022
2.654453,2,564.8066553088312,2,2.471022
2.654453,2,564.8747874714635,2,2.471022
2.654453,2,564.9088535527796,2,2.471022
2.654453,2,564.9088535527796,2,2.471022
2.654453,2,564.9429196340958,2,2.471022
2.654453,2,564.976985715412,2,2.471022
2.654453,2,565.0110517967281,2,2.471022
2.654453,2,565.0451178780443,2,2.471022
2.654453,2,565.0791839593604,2,2.471022
2.654453,2,565.1132500406766,2,2.471022
2.654453,2,565.1813822033089,2,2.471022
2.654453,2,565.1813822033089,2,2.471022
2.654453,2,565.215448284625,2,2.471022
2.654453,2,565.2835804472573,2,2.471022
2.654453,2,565.2835804472573,2,2.471022
2.654453,2,565.3176465285735,2,2.471022
2.654453,2,565.3857786912058,2,2.471022
2.654453,2,565.419844772522,2,2.471022
2.654453,2,565.4539108538381,2,2.471022
2.654453,2,565.4539108538381,2,2.471022
2.654453,2,565.4879769351543,2,2.471022
2.654453,2,565.5220430164704,2,2.471022
2.654453,2,565.5561090977866,2,2.471022
2.654453,2,565.6242412604189,2,2.471022
2.654453,2,565.6242412604189,2,2.471022
2.654453,2,565.658307341735,2,2.471022
2.654453,2,565.6923734230512,2,2.471022
2.654453,2,565.7264395043674,2,2.471022
2.654453,2,565.7605055856835,2,2.471022
2.654453,2,565.8286377483158,2,2.471022
2.654453,2,565.8286377483158,2,2.471022
2.654453,2,565.8967699109481,2,2.471022
2.654453,2,565.9308359922643,2,2.471022
2.654453,2,565.9649020735804,2,2.471022
2.654453,2,565.9649020735804,2,2.471022
2.654453,2,566.0330342362128,2,2.471022
2.654453,2,566.0671003175289,2,2.471022
2.654453,2,566.1011663988451,2,2.471022
2.654453,2,566.1352324801612,2,2.471022
2.654453,2,566.1692985614774,2,2.471022
2.654453,2,566.2033646427935,2,2.471022
2.654453,2,566.2374307241097,2,2.471022
2.654453,2,566.2714968054258,2,2.471022
2.654453,2,566.305562886742,2,2.471022
2.654453,2,566.3396289680582,2,2.471022
2.654453,2,566.3736950493743,2,2.471022
2.654453,2,566.4077611306905,2,2.471022
2.654453,2,566.4077611306905,2,2.471022
2.654453,2,566.4758932933228,2,2.471022
2.654453,2,566.5099593746389,2,2.471022
2.654453,2,566.5440254559551,2,2.471022
2.654453,2,566.5440254559551,2,2.471022
2.654453,2,566.5780915372712,2,2.471022
2.654453,2,566.6121576185874,2,2.471022
2.654453,2,566.6462236999035,2,2.471022
2.654453,2,566.6802897812197,2,2.471022
2.654453,2,566.7143558625359,2,2.471022
2.654453,2,566.748421943852,2,2.471022
2.654453,2,566.7824880251682,2,2.471022
2.654453,2,566.8506201878005,2,2.471022
2.654453,2,566.8506201878005,2,2.471022
2.654453,2,566.9187523504328,2,2.471022
2.654453,2,566.9187523504328,2,2.471022
2.654453,2,566.9868845130651,2,2.471022
2.654453,2,567.0209505943812,2,2.471022
2.654453,2,567.0550166756974,2,2.471022
2.654453,2,567.0890827570136,2,2.471022
2.654453,2,567.1231488383297,2,2.471022
2.654453,2,567.1572149196459,2,2.471022
2.654453,2,567.1572149196459,2,2.471022
2.654453,2,567.191281000962,2,2.471022
2.654453,2,567.2594131635943,2,2.471022
2.654453,2,567.2934792449105,2,2.471022
2.654453,2,567.2934792449105,2,2.471022
2.654453,2,567.3275453262266,2,2.471022
2.654453,2,567.3616114075428,2,2.471022
2.654453,2,567.395677488859,2,2.471022
2.654453,2,567.4297435701751,2,2.471022
2.654453,2,567.4638096514913,2,2.471022
2.654453,2,567.4978757328074,2,2.471022
2.654453,2,567.5319418141236,2,2.471022
2.654453,2,567.6000739767559,2,2.471022
2.654453,2,567.634140058072,2,2.471022
2.654453,2,567.6682061393882,2,2.471022
2.654453,2,567.7022722207043,2,2.471022
2.654453,2,567.7022722207043,2,2.471022
2.654453,2,567.7704043833367,2,2.471022
2.654453,2,567.8044704646528,2,2.471022
2.654453,2,567.8044704646528,2,2.471022
2.654453,2,567.8726026272851,2,2.471022
2.654453,2,567.8726026272851,2,2.471022
2.654453,2,567.9066687086013,2,2.471022
2.654453,2,567.9407347899174,2,2.471022
2.654453,2,568.0088669525497,2,2.471022
2.654453,2,568.0088669525497,2,2.471022
2.654453,2,568.076999115182,2,2.471022
2.654453,2,568.076999115182,2,2.471022
2.654453,2,568.1451312778144,2,2.471022
2.654453,2,568.1451312778144,2,2.471022
2.654453,2,568.1791973591305,2,2.471022
2.654453,2,568.2132634404467,2,2.471022
2.654453,2,568.2473295217628,2,2.471022
2.654453,2,568.281395603079,2,2.471022
2.654453,2,568.3154616843951,2,2.471022
2.654453,2,568.3835938470274,2,2.471022
2.654453,2,568.4176599283436,2,2.471022
2.654453,2,568.4176599283436,2,2.471022
2.654453,2,568.4857920909759,2,2.471022
2.654453,2,568.5198581722921,2,2.471022
2.654453,2,568.5198581722921,2,2.471022
2.654453,2,568.5539242536082,2,2.471022
2.654453,2,568.5879903349244,2,2.471022
2.654453,2,568.6561224975567,2,2.471022
2.654453,2,568.6901885788728,2,2.471022
2.654453,2,568.6901885788728,2,2.471022
2.654453,2,568.724254660189,2,2.471022
2.654453,2,568.7583207415051,2,2.471022
2.654453,2,568.7923868228213,2,2.471022
2.654453,2,568.8264529041375,2,2.471022
2.654453,2,568.8605189854536,2,2.471022
2.654453,2,568.8945850667698,2,2.471022
2.654453,2,568.9286511480859,2,2.471022
2.654453,2,568.9627172294021,2,2.471022
2.654453,2,568.9967833107182,2,2.471022
