,FIT201,LIT301,FIT301
1205,2.471022,879.4333058199435,2.229382
1206,2.471022,879.4781822469881,2.229382
1207,2.471022,879.5230586740328,2.229382
1208,2.471022,879.5679351010774,2.229382
1209,2.471022,879.612811528122,2.229382
1210,2.471022,879.6576879551667,2.229382
1211,2.471022,879.7025643822113,2.229382
1212,2.471022,879.747440809256,2.229382
1213,2.471022,879.7923172363006,2.229382
1214,2.471022,879.7923172363006,2.229382
1215,2.471022,879.8820700903899,2.229382
1216,2.471022,879.8820700903899,2.229382
1217,2.471022,879.9718229444792,2.229382
1218,2.471022,880.0166993715238,2.229382
1219,2.471022,880.0166993715238,2.229382
1220,2.471022,880.1064522256131,2.229382
1221,2.471022,880.1513286526578,2.229382
1222,2.471022,880.1962050797024,2.229382
1223,2.471022,880.241081506747,2.229382
1224,2.471022,880.2859579337917,2.229382
1225,2.471022,880.3308343608363,2.229382
1226,2.471022,880.375710787881,2.229382
1227,2.471022,880.4205872149256,2.229382
1228,2.471022,880.4654636419702,2.229382
1229,2.471022,880.5103400690149,2.229382
1230,2.471022,880.5552164960595,2.229382
1231,2.471022,880.6000929231042,2.229382
1232,2.471022,880.6449693501488,2.229382
1233,2.471022,880.6898457771935,2.229382
1234,2.471022,880.7347222042381,2.229382
1235,2.471022,880.7795986312827,2.229382
1236,2.471022,880.8244750583274,2.229382
1237,2.471022,880.869351485372,2.229382
1238,2.471022,880.9142279124167,2.229382
1239,2.471022,880.9142279124167,2.229382
1240,2.471022,881.003980766506,2.229382
1241,2.471022,881.0488571935506,2.229382
1242,2.471022,881.0937336205952,2.229382
1243,2.471022,881.1386100476399,2.229382
1244,2.471022,881.1834864746845,2.229382
1245,2.471022,881.2283629017292,2.229382
1246,2.471022,881.2732393287738,2.229382
1247,2.471022,881.3181157558184,2.229382
1248,2.471022,881.3629921828631,2.229382
1249,2.471022,881.3629921828631,2.229382
1250,2.471022,881.4527450369524,2.229382
1251,2.471022,881.497621463997,2.229382
1252,2.471022,881.5424978910416,2.229382
1253,2.471022,881.5873743180863,2.229382
1254,2.471022,881.6322507451309,2.229382
1255,2.471022,881.6771271721756,2.229382
1256,2.471022,881.7220035992202,2.229382
1257,2.471022,881.7668800262649,2.229382
1258,2.471022,881.7668800262649,2.229382
1259,2.471022,881.8566328803541,2.229382
1260,2.471022,881.9015093073988,2.229382
1261,2.471022,881.9015093073988,2.229382
1262,2.471022,881.9463857344434,2.229382
1263,2.471022,882.0361385885327,2.229382
1264,2.471022,882.0361385885327,2.229382
1265,2.471022,882.0810150155773,2.229382
1266,2.471022,882.1707678696666,2.229382
1267,2.471022,882.1707678696666,2.229382
1268,2.471022,882.2156442967113,2.229382
1269,2.471022,882.3053971508006,2.229382
1270,2.471022,882.3053971508006,2.229382
1271,2.471022,882.3951500048898,2.229382
1272,2.471022,882.3951500048898,2.229382
1273,2.471022,882.4849028589791,2.229382
1274,2.471022,882.5297792860238,2.229382
1275,2.471022,882.5746557130684,2.229382
1276,2.471022,882.619532140113,2.229382
1277,2.471022,882.619532140113,2.229382
1278,2.471022,882.7092849942023,2.229382
1279,2.471022,882.7092849942023,2.229382
1280,2.471022,882.7990378482916,2.229382
1281,2.471022,882.8439142753363,2.229382
1282,2.471022,882.8887907023809,2.229382
1283,2.471022,882.9336671294255,2.229382
1284,2.471022,882.9336671294255,2.229382
1285,2.471022,883.0234199835148,2.229382
1286,2.471022,883.0682964105595,2.229382
1287,2.471022,883.1131728376041,2.229382
1288,2.471022,883.1580492646488,2.229382
1289,2.471022,883.1580492646488,2.229382
1290,2.471022,883.2029256916934,2.229382
1291,2.471022,883.247802118738,2.229382
1292,2.471022,883.2926785457827,2.229382
1293,2.471022,883.382431399872,2.229382
1294,2.471022,883.4273078269166,2.229382
1295,2.471022,883.4273078269166,2.229382
1296,2.471022,883.5170606810059,2.229382
1297,2.471022,883.5619371080505,2.229382
1298,2.471022,883.5619371080505,2.229382
1299,2.471022,883.6068135350952,2.229382
1300,2.471022,883.6516899621398,2.229382
1301,2.471022,883.6965663891845,2.229382
1302,2.471022,883.7863192432737,2.229382
1303,2.471022,883.8311956703184,2.229382
1304,2.471022,883.8311956703184,2.229382
1305,2.471022,883.9209485244077,2.229382
1306,2.471022,883.9658249514523,2.229382
1307,2.471022,884.010701378497,2.229382
1308,2.471022,884.010701378497,2.229382
1309,2.471022,884.0555778055416,2.229382
1310,2.471022,884.1453306596309,2.229382
1311,2.471022,884.1902070866755,2.229382
1312,2.471022,884.2350835137202,2.229382
1313,2.471022,884.2799599407648,2.229382
1314,2.471022,884.3248363678094,2.229382
1315,2.471022,884.3697127948541,2.229382
1316,2.471022,884.3697127948541,2.229382
1317,2.471022,884.4145892218987,2.229382
1318,2.471022,884.504342075988,2.229382
1319,2.471022,884.504342075988,2.229382
1320,2.471022,884.5492185030326,2.229382
1321,2.471022,884.5940949300773,2.229382
1322,2.471022,884.6389713571219,2.229382
1323,2.471022,884.6838477841666,2.229382
1324,2.471022,884.7736006382559,2.229382
1325,2.471022,884.7736006382559,2.229382
1326,2.471022,884.8633534923451,2.229382
1327,2.471022,884.8633534923451,2.229382
1328,2.471022,884.9082299193898,2.229382
1329,2.471022,884.9531063464344,2.229382
1330,2.471022,885.0428592005237,2.229382
1331,2.471022,885.0428592005237,2.229382
1332,2.471022,885.132612054613,2.229382
1333,2.471022,885.1774884816576,2.229382
1334,2.471022,885.2223649087023,2.229382
1335,2.471022,885.2672413357469,2.229382
1336,2.471022,885.3121177627916,2.229382
1337,2.471022,885.3569941898362,2.229382
1338,2.471022,885.3569941898362,2.229382
1339,2.471022,885.4467470439255,2.229382
1340,2.471022,885.4467470439255,2.229382
1341,2.471022,885.5364998980148,2.229382
1342,2.471022,885.5364998980148,2.229382
1343,2.471022,885.5813763250594,2.229382
1344,2.471022,885.626252752104,2.229382
1345,2.471022,885.7160056061933,2.229382
1346,2.471022,885.760882033238,2.229382
1347,2.471022,885.760882033238,2.229382
1348,2.471022,885.8057584602826,2.229382
1349,2.471022,885.8506348873273,2.229382
1350,2.471022,885.8955113143719,2.229382
1351,2.471022,885.9403877414165,2.229382
1352,2.471022,885.9852641684612,2.229382
1353,2.471022,886.0750170225505,2.229382
1354,2.471022,886.1198934495951,2.229382
1355,2.471022,886.1647698766398,2.229382
1356,2.471022,886.2096463036844,2.229382
1357,2.471022,886.2096463036844,2.229382
1358,2.471022,886.254522730729,2.229382
1359,2.471022,886.2993991577737,2.229382
1360,2.471022,886.389152011863,2.229382
1361,2.471022,886.389152011863,2.229382
1362,2.471022,886.4789048659522,2.229382
1363,2.471022,886.5237812929969,2.229382
1364,2.471022,886.5237812929969,2.229382
1365,2.471022,886.5686577200415,2.229382
1366,2.471022,886.6135341470862,2.229382
1367,2.471022,886.7032870011755,2.229382
1368,2.471022,886.7481634282201,2.229382
1369,2.471022,886.7930398552647,2.229382
1370,2.471022,886.7930398552647,2.229382
1371,2.471022,886.882792709354,2.229382
1372,2.471022,886.882792709354,2.229382
1373,2.471022,886.9725455634433,2.229382
1374,2.471022,887.017421990488,2.229382
1375,2.471022,887.0622984175326,2.229382
1376,2.471022,887.1071748445772,2.229382
1377,2.471022,887.1520512716219,2.229382
1378,2.471022,887.1520512716219,2.229382
1379,2.471022,887.2418041257112,2.229382
1380,2.471022,887.2418041257112,2.229382
1381,2.471022,887.2866805527558,2.229382
1382,2.471022,887.3764334068451,2.229382
1383,2.471022,887.4213098338897,2.229382
1384,2.471022,887.4661862609344,2.229382
1385,2.471022,887.511062687979,2.229382
1386,2.471022,887.511062687979,2.229382
1387,2.471022,887.5559391150236,2.229382
1388,2.471022,887.6456919691129,2.229382
1389,2.471022,887.6456919691129,2.229382
1390,2.471022,887.7354448232022,2.229382
1391,2.471022,887.7354448232022,2.229382
1392,2.471022,887.8251976772915,2.229382
1393,2.471022,887.8700741043361,2.229382
1394,2.471022,887.8700741043361,2.229382
1395,2.471022,887.9598269584254,2.229382
1396,2.471022,887.9598269584254,2.229382
1397,2.471022,888.0047033854701,2.229382
1398,2.471022,888.0944562395593,2.229382
1399,2.471022,888.139332666604,2.229382
1400,2.471022,888.1842090936486,2.229382
1401,2.471022,888.2290855206933,2.229382
1402,2.471022,888.2739619477379,2.229382
1403,2.471022,888.3188383747826,2.229382
1404,2.471022,888.3637148018272,2.229382
1405,2.471022,888.4085912288718,2.229382
1406,2.471022,888.4534676559165,2.229382
1407,2.471022,888.4983440829611,2.229382
1408,2.471022,888.4983440829611,2.229382
1409,2.471022,888.5432205100058,2.229382
1410,2.471022,888.632973364095,2.229382
1411,2.471022,888.6778497911397,2.229382
1412,2.471022,888.7227262181843,2.229382
1413,2.471022,888.7227262181843,2.229382
1414,2.471022,888.767602645229,2.229382
1415,2.471022,888.8124790722736,2.229382
1416,2.471022,888.9022319263629,2.229382
1417,2.471022,888.9471083534075,2.229382
1418,2.471022,888.9471083534075,2.229382
1419,2.471022,888.9919847804522,2.229382
1420,2.471022,889.0368612074968,2.229382
1421,2.471022,889.0817376345415,2.229382
1422,2.471022,889.1266140615861,2.229382
1423,2.471022,889.2163669156754,2.229382
1424,2.471022,889.26124334272,2.229382
1425,2.471022,889.3061197697647,2.229382
1426,2.471022,889.3061197697647,2.229382
1427,2.471022,889.3509961968093,2.229382
1428,2.471022,889.395872623854,2.229382
1429,2.471022,889.4407490508986,2.229382
1430,2.471022,889.4856254779432,2.229382
1431,2.471022,889.5305019049879,2.229382
1432,2.471022,889.6202547590772,2.229382
1433,2.471022,889.6651311861218,2.229382
1434,2.471022,889.7100076131665,2.229382
1435,2.471022,889.7548840402111,2.229382
1436,2.471022,889.7997604672557,2.229382
1437,2.471022,889.7997604672557,2.229382
1438,2.471022,889.8446368943004,2.229382
1439,2.471022,889.9343897483897,2.229382
1440,2.471022,889.9792661754343,2.229382
1441,2.471022,889.9792661754343,2.229382
1442,2.471022,890.0690190295236,2.229382
1443,2.471022,890.0690190295236,2.229382
1444,2.471022,890.1138954565682,2.229382
1445,2.471022,890.2036483106575,2.229382
1446,2.471022,890.2485247377022,2.229382
1447,2.471022,890.2934011647468,2.229382
1448,2.471022,890.2934011647468,2.229382
1449,2.471022,890.3382775917914,2.229382
1450,2.471022,890.4280304458807,2.229382
1451,2.471022,890.4729068729254,2.229382
1452,2.471022,890.4729068729254,2.229382
1453,2.471022,890.51778329997,2.229382
1454,2.471022,890.5626597270146,2.229382
1455,2.471022,890.6524125811039,2.229382
1456,2.471022,890.6972890081486,2.229382
1457,2.471022,890.7421654351932,2.229382
1458,2.471022,890.7421654351932,2.229382
1459,2.471022,890.7870418622379,2.229382
1460,2.471022,890.8767947163271,2.229382
1461,2.471022,890.9216711433718,2.229382
1462,2.471022,890.9216711433718,2.229382
1463,2.471022,890.9665475704164,2.229382
1464,2.471022,891.0114239974611,2.229382
1465,2.471022,891.1011768515503,2.229382
1466,2.471022,891.146053278595,2.229382
1467,2.471022,891.1909297056396,2.229382
1468,2.471022,891.1909297056396,2.229382
1469,2.471022,891.2358061326843,2.229382
1470,2.471022,891.2806825597289,2.229382
1471,2.471022,891.3704354138182,2.229382
1472,2.471022,891.3704354138182,2.229382
1473,2.471022,891.4153118408628,2.229382
1474,2.471022,891.4601882679075,2.229382
1475,2.471022,891.5050646949521,2.229382
1476,2.471022,891.5499411219968,2.229382
1477,2.471022,891.5948175490414,2.229382
1478,2.471022,891.639693976086,2.229382
1479,2.471022,891.6845704031307,2.229382
1480,2.471022,891.7294468301753,2.229382
1481,2.471022,891.8191996842646,2.229382
1482,2.471022,891.8640761113093,2.229382
1483,2.471022,891.8640761113093,2.229382
1484,2.471022,891.9538289653985,2.229382
1485,2.471022,891.9987053924432,2.22951
1486,2.471022,892.0435818194878,2.22951
1487,2.471022,892.0884344748777,2.219133
1488,2.471022,892.1332871302675,2.144829
1489,2.471022,892.1332871302675,2.144829
1490,2.471022,892.1800669611392,1.992249
1491,2.471022,892.3012255140856,1.408833
1492,2.471022,892.3012255140856,1.408833
1493,2.471022,892.5874068945341,0.6673285
1494,2.471022,892.7846724431441,0.4058546
1495,2.471022,893.119647280769,0.2389264
1496,2.471022,893.5031820190619,0.1368222
1497,2.471022,893.5031820190619,0.1368222
1498,2.471022,894.3512163775391,0.03830509
1499,2.471022,894.7847147512866,0.01716683
1500,2.471022,895.2365093338553,0.000896775
1501,2.471022,895.6922296306384,0.0
1502,2.471022,896.150971537818,0.0
1503,2.471022,896.609879990511,0.0
1504,2.471022,896.609879990511,0.0
1505,2.471022,897.068788443204,0.0
1506,2.471022,897.9866053485899,0.0
1507,2.471022,897.9866053485899,0.0
1508,2.471022,898.4455138012829,0.0
1509,2.471022,898.9044222539759,0.0
1510,2.471022,899.8222391593619,0.0
1511,2.471022,900.2811476120548,0.0
1512,2.471022,900.7400560647478,0.0
1513,2.471022,901.1989645174408,0.0
1514,2.471022,901.1989645174408,0.0
1515,2.471022,901.6578729701338,0.0
1516,2.471022,902.1167814228268,0.0
1517,2.471022,903.0345983282128,0.0
1518,2.471022,903.4935067809056,0.0
1519,2.471022,903.9524152335988,0.0
1520,2.471022,903.9524152335988,0.0
1521,2.471022,904.8702321389846,0.0
1522,2.471022,904.8702321389846,0.0
1523,2.471022,905.7880490443706,0.0
1524,2.471022,906.2469574970636,0.0
1525,2.471022,906.7058659497566,0.0
1526,2.471022,907.1647744024496,0.0
1527,2.471022,907.6236828551424,0.0
1528,2.471022,908.0825913078356,0.0
1529,2.471022,908.5414997605284,0.0
1530,2.471022,909.0004082132216,0.0
1531,2.471022,909.4593166659143,0.0
1532,2.471022,909.9182251186074,0.0
1533,2.471022,910.3771335713004,0.0
1534,2.471022,910.8360420239934,0.0
1535,2.471022,911.2949504766864,0.0
1536,2.471022,911.7538589293794,0.0
1537,2.471022,912.2127673820725,0.0
1538,2.471022,912.6716758347652,0.0
1539,2.471022,913.1305842874584,0.0
1540,2.471022,913.5894927401512,0.0
1541,2.471022,914.0484011928444,0.0
1542,2.471022,914.0484011928444,0.0
1543,2.471022,914.9662180982302,0.0
1544,2.471022,915.4251265509232,0.0
1545,2.471022,915.4251265509232,0.0
1546,2.471022,916.3429434563092,0.0
1547,2.471022,916.8018519090022,0.0
1548,2.471022,917.2607603616952,0.0
1549,2.471022,917.719668814388,0.0
1550,2.471022,917.719668814388,0.0
1551,2.471022,918.1785772670812,0.0
1552,2.471022,919.0963941724672,0.0
1553,2.471022,919.55530262516,0.0
1554,2.471022,920.014211077853,0.0
1555,2.471022,920.473119530546,0.0
1556,2.471022,920.932027983239,0.0
1557,2.471022,921.390936435932,0.0
1558,2.471022,921.849844888625,0.0
1559,2.471022,921.849844888625,0.0
1560,2.471022,922.7676617940108,0.0
1561,2.471022,922.7676617940108,0.0
1562,2.471022,923.6854786993968,0.0
1563,2.471022,924.1443871520898,0.0
1564,2.471022,924.1443871520898,0.0
1565,2.471022,925.0622040574758,0.0
1566,2.471022,925.0622040574758,0.0
1567,2.471022,925.5211125101688,0.0
1568,2.471022,925.9800209628618,0.0
1569,2.471022,926.8978378682476,0.0
1570,2.471022,926.8978378682476,0.0
1571,2.471022,927.3567463209408,0.0
1572,2.471022,927.8156547736336,0.0
1573,2.471022,928.2745632263268,0.0
1574,2.471022,928.7334716790195,0.0
1575,2.471022,929.6512885844056,0.0
1576,2.471022,930.1101970370986,0.0
1577,2.471022,930.1101970370986,0.0
1578,2.471022,930.5691054897916,0.0
1579,2.471022,931.4869223951775,0.0
1580,2.471022,931.4869223951775,0.0
1581,2.471022,931.9458308478704,0.1851199
1582,2.471022,932.8636477532564,0.7883931
1583,2.471022,933.2881764687914,1.186945
1584,2.471022,933.2881764687914,1.186945
1585,2.471022,933.6006676667474,1.576018
1586,2.471022,933.8391413789236,1.888223
1587,2.471022,934.0776150910996,2.007622
1588,2.471022,934.3520668313572,2.243731
1589,2.471022,934.4381276503132,2.280114
1590,2.471022,934.4803392377136,2.266662
1591,2.471022,934.4803392377136,2.266662
1592,2.471022,934.553746850547,2.233738
1593,2.471022,934.553746850547,2.233738
1594,2.471022,934.635767231054,2.228613
1595,2.471022,934.679834678972,2.225667
1596,2.471022,934.679834678972,2.225667
1597,2.471022,934.7704202838428,2.228229
1598,2.471022,934.8159866460244,2.228229
1599,2.471022,934.8159866460244,2.228229
1600,2.471022,934.861077203678,2.225795
1601,2.471022,934.906167761332,2.225795
1602,2.471022,934.9512583189857,2.225795
1603,2.471022,934.9968009095124,2.226435
1604,2.471022,935.0423435000392,2.226435
1605,2.471022,935.087886090566,2.226435
1606,2.471022,935.1787335550716,2.226435
1607,2.471022,935.1787335550716,2.226435
1608,2.471022,935.2241572873246,2.226435
1609,2.471022,935.2695810195776,2.223873
1610,2.471022,935.3604284840832,2.223873
1611,2.471022,935.4063280208636,2.22477
1612,2.471022,935.4522275576444,2.226435
1613,2.471022,935.4979605071252,2.226435
1614,2.471022,935.5433842393782,2.233738
1615,2.471022,935.588807971631,2.245652
1616,2.471022,935.6328754195488,2.258976
1617,2.471022,935.6747302464114,2.281779
1618,2.471022,935.714110592584,2.299715
1619,2.471022,935.714110592584,2.299715
1620,2.471022,935.7492560556,2.31291
1621,2.471022,935.7810705154895,2.319956
1622,2.471022,935.8128849753792,2.3238
1623,2.471022,935.8422489119498,2.325337
1624,2.471022,935.8976457819645,2.326234
1625,2.471022,935.9247018251444,2.325465
1626,2.471022,935.9247018251444,2.325465
1627,2.471022,935.9515912810248,2.314704
1628,2.471022,936.0056558240752,2.286391
1629,2.471022,936.0056558240752,2.286391
1630,2.471022,936.0689755266262,2.251673
1631,2.471022,936.103264467206,2.23835
1632,2.471022,936.1440010977134,2.233097
1633,2.471022,936.1872120231948,2.229254
1634,2.471022,936.2313985151026,2.228998
1635,2.471022,936.276298713802,2.227973
1636,2.471022,936.321246455811,2.227973
1637,2.471022,936.3663845567744,2.229638
1638,2.471022,936.4115226577376,2.229638
1639,2.471022,936.4563515414728,2.229638
1640,2.471022,936.4563515414728,2.229638
1641,2.471022,936.546009308943,2.229638
1642,2.471022,936.546009308943,2.229638
1643,2.471022,936.6356670764133,2.22887
1644,2.471022,936.6804959601484,2.22887
1645,2.471022,936.7254674738122,2.22887
1646,2.471022,936.770438987476,2.22887
1647,2.471022,936.770438987476,2.22887
1648,2.471022,936.8603820148036,2.22887
1649,2.471022,936.8603820148036,2.22887
1650,2.471022,936.950325042131,2.227588
1651,2.471022,936.9952965557948,2.227588
1652,2.471022,937.0405061574384,2.227588
1653,2.471022,937.0857157590822,2.227588
1654,2.471022,937.0857157590822,2.227588
1655,2.471022,937.130925360726,2.227588
1656,2.471022,937.2213445640132,2.228229
1657,2.471022,937.266554165657,2.230023
1658,2.471022,937.3116447233108,2.230791
1659,2.471022,937.3116447233108,2.230791
1660,2.471022,937.4010168594916,2.228357
1661,2.471022,937.4010168594916,2.228357
1662,2.471022,937.4906983986164,2.227973
1663,2.471022,937.5357651846156,2.227973
1664,2.471022,937.5809032855788,2.227973
1665,2.471022,937.626041386542,2.227973
1666,2.471022,937.6711794875054,2.227973
1667,2.471022,937.7163175884688,2.229254
1668,2.471022,937.761455689432,2.229382
1669,2.471022,937.761455689432,2.229382
1670,2.471022,937.851232315176,2.229382
1671,2.471022,937.851232315176,2.229382
1672,2.471022,937.9409851692652,2.229382
1673,2.471022,937.98586159631,2.229382
1674,2.471022,938.0307380233546,2.229382
1675,2.471022,938.0756144503991,2.229382
1676,2.471022,938.120490877444,2.229382
1677,2.471022,938.120490877444,2.229382
1678,2.471022,938.2102437315332,2.229382
1679,2.471022,938.2551201585778,2.229382
1680,2.471022,938.2999965856224,2.229382
1681,2.471022,938.3448730126672,2.229382
1682,2.471022,938.3897494397116,2.229382
1683,2.471022,938.3897494397116,2.229382
1684,2.471022,938.4346258667564,2.229382
1685,2.471022,938.479502293801,2.229382
1686,2.471022,938.5243787208456,2.229382
1687,2.471022,938.614131574935,2.229382
1688,2.471022,938.614131574935,2.229382
1689,2.471022,938.7038844290242,2.229382
1690,2.471022,938.7487608560688,2.229382
1691,2.471022,938.7936372831136,2.229382
1692,2.471022,938.8385137101582,2.229382
1693,2.471022,938.8833901372028,2.229382
1694,2.471022,938.9282665642476,2.229382
1695,2.471022,938.973142991292,2.229382
1696,2.471022,938.973142991292,2.229382
1697,2.471022,939.0628958453814,2.229382
1698,2.471022,939.107772272426,2.229382
1699,2.471022,939.1526486994708,2.229382
1700,2.471022,939.1975251265152,2.229382
1701,2.471022,939.24240155356,2.229382
1702,2.471022,939.24240155356,2.229382
1703,2.471022,939.3321544076492,2.229382
1704,2.471022,939.3321544076492,2.229382
1705,2.471022,939.377030834694,2.229382
1706,2.471022,939.4219072617384,2.229382
1707,2.471022,939.5116601158278,2.229382
1708,2.471022,939.5565365428724,2.229382
1709,2.471022,939.6014129699172,2.229382
1710,2.471022,939.6462893969616,2.229382
1711,2.471022,939.6462893969616,2.229382
1712,2.471022,939.6911658240064,2.229382
1713,2.471022,939.736042251051,2.229382
1714,2.471022,939.8257951051404,2.229382
1715,2.471022,939.8257951051404,2.229382
1716,2.471022,939.9155479592296,2.229382
1717,2.471022,939.9604243862742,2.229382
1718,2.471022,940.0053008133189,2.229382
1719,2.471022,940.0501772403636,2.229382
1720,2.471022,940.0501772403636,2.229382
1721,2.471022,940.1399300944528,2.229382
1722,2.471022,940.1848065214974,2.229382
1723,2.471022,940.229682948542,2.229382
1724,2.471022,940.229682948542,2.229382
1725,2.471022,940.3194358026312,2.229382
1726,2.471022,940.3194358026312,2.229382
1727,2.471022,940.4091886567206,2.229382
1728,2.471022,940.4540650837652,2.229382
1729,2.471022,940.4540650837652,2.229382
1730,2.471022,940.5438179378546,2.229382
1731,2.471022,940.5438179378546,2.229382
1732,2.471022,940.6335707919438,2.229382
1733,2.471022,940.6335707919438,2.229382
1734,2.471022,940.7233236460332,2.229382
1735,2.471022,940.7682000730778,2.229382
1736,2.471022,940.7682000730778,2.229382
1737,2.471022,940.857952927167,2.229382
1738,2.471022,940.9028293542116,2.229382
1739,2.471022,940.9028293542116,2.229382
1740,2.471022,940.9477057812564,2.229382
1741,2.471022,941.0374586353456,2.229382
1742,2.471022,941.0823350623904,2.229382
1743,2.471022,941.0823350623904,2.229382
1744,2.471022,941.1272114894348,2.229382
1745,2.471022,941.1720879164797,2.229382
1746,2.471022,941.2169643435242,2.229382
1747,2.471022,941.2618407705688,2.229382
1748,2.471022,941.351593624658,2.229382
1749,2.471022,941.3964700517027,2.229382
1750,2.471022,941.3964700517027,2.229382
1751,2.471022,941.486222905792,2.229382
1752,2.471022,941.486222905792,2.229382
1753,2.471022,941.5310993328368,2.229382
1754,2.471022,941.620852186926,2.229382
1755,2.471022,941.620852186926,2.229382
1756,2.471022,941.7106050410152,2.229382
1757,2.471022,941.75548146806,2.229382
1758,2.471022,941.8003578951044,2.229382
1759,2.471022,941.8452343221492,2.229382
1760,2.471022,941.8901107491938,2.229382
1761,2.471022,941.8901107491938,2.229382
1762,2.471022,941.9798636032832,2.229382
1763,2.471022,941.9798636032832,2.229382
1764,2.471022,942.0696164573724,2.229382
1765,2.471022,942.0696164573724,2.229382
1766,2.471022,942.1593693114615,2.229382
1767,2.471022,942.2042457385064,2.229382
1768,2.471022,942.249122165551,2.229382
1769,2.471022,942.2939985925956,2.229382
1770,2.471022,942.3388750196402,2.229382
1771,2.471022,942.3388750196402,2.229382
1772,2.471022,942.4286278737296,2.229382
1773,2.471022,942.4286278737296,2.229382
1774,2.471022,942.4735043007742,2.229382
1775,2.471022,942.5632571548634,2.229382
1776,2.471022,942.608133581908,2.229382
1777,2.471022,942.6530100089528,2.229382
1778,2.471022,942.6530100089528,2.229382
1779,2.471022,942.6978864359974,2.229382
1780,2.471022,942.7876392900866,2.229382
1781,2.471022,942.8325157171312,2.229382
1782,2.471022,942.877392144176,2.229382
1783,2.471022,942.877392144176,2.229382
1784,2.471022,942.9222685712206,2.229382
1785,2.471022,942.9671449982652,2.229382
1786,2.471022,943.01202142531,2.229382
1787,2.471022,943.0568978523544,2.229382
1788,2.471022,943.1017742793993,2.229382
1789,2.471022,943.1915271334884,2.229382
1790,2.471022,943.1915271334884,2.229382
1791,2.471022,943.2812799875776,2.229382
1792,2.471022,943.2812799875776,2.229382
1793,2.471022,943.371032841667,2.229382
1794,2.471022,943.4159092687116,2.229382
1795,2.471022,943.4159092687116,2.229382
1796,2.471022,943.4607856957564,2.229382
1797,2.471022,943.5056621228008,2.229382
1798,2.471022,943.5954149768902,2.229382
1799,2.471022,943.5954149768902,2.229382
1800,2.471022,943.6851678309796,2.229382
1801,2.471022,943.730044258024,2.229382
1802,2.471022,943.7749206850688,2.229382
1803,2.471022,943.8197971121134,2.229382
1804,2.471022,943.8197971121134,2.229382
1805,2.471022,943.9095499662028,2.229382
1806,2.471022,943.9544263932472,2.229382
1807,2.471022,943.999302820292,2.229382
1808,2.471022,944.0441792473366,2.229382
1809,2.471022,944.0441792473366,2.229382
1810,2.471022,944.133932101426,2.229382
1811,2.471022,944.1788085284704,2.229382
1812,2.471022,944.2236849555152,2.229382
1813,2.471022,944.2685613825598,2.229382
1814,2.471022,944.3134378096044,2.229382
1815,2.471022,944.3583142366492,2.229382
1816,2.471022,944.4031906636936,2.229382
1817,2.471022,944.4031906636936,2.229382
1818,2.471022,944.492943517783,2.229382
1819,2.471022,944.5378199448276,2.229382
1820,2.471022,944.5826963718724,2.229382
1821,2.471022,944.627572798917,2.229382
1822,2.471022,944.6724492259616,2.229382
1823,2.471022,944.7173256530062,2.229382
1824,2.471022,944.7173256530062,2.229382
1825,2.471022,944.8070785070956,2.229382
1826,2.471022,944.8519549341402,2.229382
1827,2.471022,944.8968313611848,2.229382
1828,2.471022,944.9417077882296,2.229382
1829,2.471022,944.986584215274,2.229382
1830,2.471022,944.986584215274,2.229382
1831,2.471022,945.0314606423188,2.229382
1832,2.471022,945.0763370693634,2.229382
1833,2.471022,945.1660899234528,2.229382
1834,2.471022,945.2109663504972,2.229382
1835,2.471022,945.2109663504972,2.229382
1836,2.471022,945.3007192045866,2.229382
1837,2.471022,945.3455956316312,2.229382
1838,2.471022,945.390472058676,2.229382
1839,2.471022,945.4353484857204,2.229382
1840,2.471022,945.4802249127652,2.229382
1841,2.471022,945.5251013398098,2.229382
1842,2.471022,945.5699777668544,2.229382
1843,2.471022,945.6148541938992,2.229382
1844,2.471022,945.6148541938992,2.229382
1845,2.471022,945.6597306209436,2.229382
1846,2.471022,945.749483475033,2.229382
1847,2.471022,945.749483475033,2.229382
1848,2.471022,945.8392363291224,2.229382
1849,2.471022,945.8392363291224,2.229382
1850,2.471022,945.9289891832116,2.229382
1851,2.471022,945.9738656102562,2.229382
1852,2.471022,946.0187420373009,2.229382
1853,2.471022,946.0636184643456,2.229382
1854,2.471022,946.0636184643456,2.229382
1855,2.471022,946.10849489139,2.229382
1856,2.471022,946.1982477454794,2.229382
1857,2.471022,946.1982477454794,2.229382
1858,2.471022,946.2880005995688,2.229382
1859,2.471022,946.3328770266132,2.229382
1860,2.471022,946.3328770266132,2.229382
1861,2.471022,946.377753453658,2.229382
1862,2.471022,946.4675063077472,2.229382
1863,2.471022,946.512382734792,2.229382
1864,2.471022,946.5572591618366,2.229382
1865,2.471022,946.6021355888812,2.229382
1866,2.471022,946.6470120159258,2.229382
1867,2.471022,946.6918884429704,2.229382
1868,2.471022,946.7367648700152,2.229382
1869,2.471022,946.7816412970598,2.229382
1870,2.471022,946.8265177241044,2.229382
1871,2.471022,946.8265177241044,2.229382
1872,2.471022,946.871394151149,2.229382
1873,2.471022,946.9611470052384,2.229382
1874,2.471022,947.006023432283,2.229382
1875,2.471022,947.0508998593276,2.229382
1876,2.471022,947.0508998593276,2.229382
1877,2.471022,947.0957762863724,2.229382
1878,2.471022,947.1855291404617,2.229382
